Date,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS,TMPV.NS
2022-01-10,0.005531173951765666,0.019891103469271528,0.022187845436635517,0.0008205034971731127,0.026351810712560857
2022-01-11,0.004319949642141405,0.0026171718164019605,-0.006064006041050874,0.0071728672304884646,-0.004776208498318117
2022-01-12,-0.005924747062115968,0.011706413115045566,0.0035977676195960953,0.026344395718060735,0.011799340778844208
2022-01-13,-0.018576266683543372,0.010253786491937195,0.0053728434984427875,0.0056168393997908135,0.009222858254328326
2022-01-14,0.011161318385079132,0.017014851135024087,-0.006046265587994525,0.001458210199725229,-0.00401237036323587
2022-01-17,-0.015424374967728497,0.0052471112878974685,0.008944446790870891,0.005205071210860687,0.02918370700991986
2022-01-18,0.005080736676541638,-0.009714400441291135,-0.017290094024796906,-0.012002311691031543,-0.027420165860070626
2022-01-19,-0.0070873097519357315,-0.028356198975024022,-0.0018136515226901228,-7.919819791367762e-05,0.019483879413661184
2022-01-20,-0.006242967123078475,-0.02349233940274187,-0.007287679478398148,-0.017664040579274252,-0.009936728715963211
2022-01-21,0.008315210764417135,-0.021056824174502962,-0.007801686372294962,0.00016143010573817668,-0.02722397432791097
2022-01-24,-0.023237100313469258,-0.027766081138386023,-0.024485432070005725,-0.041173184549795884,-0.04774956096336352
2022-01-25,0.0009414052698296747,-0.008470972745754013,0.011734468586402098,-0.0019576581549549123,0.024975502935289697
2022-01-27,-0.008842508848342968,-0.025613370553643502,0.0013989529158378129,-0.014921670302917037,0.00781763357632048
2022-01-28,-0.007964117670328558,0.004517312677341672,0.013882754836115401,-0.0009627620155608754,0.005848589619611814
2022-01-31,0.015226062213588729,0.029221583571500714,0.011877686334614472,0.02149391797712231,0.04029902092295498
2022-02-01,0.007576941840930915,0.020438099474895867,0.03371221211768808,-0.003315706988515703,-0.026321120738933727
2022-02-02,0.022588637815581604,0.008457241630145631,0.0191351309342439,0.002036856186451397,0.004155503109199554
2022-02-03,-0.010405226618865296,-0.02754279482782216,0.009858670876071228,-0.013006076260643462,-0.0037590374856923685
2022-02-04,0.0056919914034333115,0.0014655441704179062,-0.000640052939286148,-0.009158687617481167,-0.0077604511338530534
2022-02-07,-0.03733526078380732,-0.015104093399098429,-0.017653694800516012,-0.006109727391063143,-0.012057974645332151
2022-02-08,-0.004300425098491222,0.0013402134463732544,0.0045507521464881445,0.016669931584085057,-0.0037474905686777356
2022-02-09,0.024161123806785853,0.011579071277959565,-0.0047681364417751886,0.011583640605923706,0.017103104878506442
2022-02-10,0.018196115765088165,0.018421335549563836,0.009083271247204374,-0.0010285143502859237,0.012293235415403022
2022-02-11,-0.00410644087968037,-0.027644658111814026,0.0008608970474541683,-0.001954726045351866,-0.017092782622266208
2022-02-14,-0.03017728585329632,-0.02300647971401677,-0.03381611441747428,-0.016055658360586478,-0.0564923661141259
2022-02-15,0.029485850813724367,0.0327764521131019,0.01604748373183538,0.03338886933233972,0.06676320370153832
2022-02-16,-0.0013516887651301066,-0.002851730875817088,-0.001121751112256847,-0.002069950675225589,-0.011073037908117714
2022-02-17,-0.006121373726668951,-0.004916000770663327,-0.0004490190148824586,0.012581397313813811,0.003004844797529168
2022-02-18,0.0038757902842364352,-0.010403064200929584,-0.003374340469862152,-0.00784727770190676,-0.013694725937285011
2022-02-21,0.006426140304188959,0.013817944062858613,-0.017731670090610045,-0.010157175592493857,0.0026326641405773313
2022-02-22,-0.007517926896277984,0.0021066260723251306,-0.014555061316942732,-0.004552166900340459,-0.033312437788001595
2022-02-23,-0.006508077430977392,0.004889077614753372,0.005106963840396819,-0.006277620212098878,-0.002617147812712947
2022-02-24,-0.05583074334947729,-0.037829861823538424,-0.03510807042106842,-0.05111468391293507,-0.10851005143253764
2022-02-25,0.025527370082252886,0.009754807813712643,0.025803396015680335,0.012423998761706757,0.07167653297927584
2022-02-28,-0.020713037070257356,0.012316227121313283,0.008841425403574644,0.03256440986226005,-0.012475628708779456
2022-03-02,-0.03714033153072852,-0.007488961488011893,-0.0025512291632456673,0.0163935952554357,-0.014307318960079012
2022-03-03,-0.002367758212991585,0.010544381162742183,0.018864012184959825,-0.008478593341586814,-0.023738037635597564
2022-03-04,-0.0032877467809092134,0.0014227276898233986,0.027423598593635308,-0.02242943289615847,-0.046476362380872674
2022-03-07,-0.030991182632508534,0.009557775675218741,-0.002441919118028871,-0.037681486229719646,-0.05733469945091833
2022-03-08,0.0022619170368495356,0.02180275432917115,0.008631188836452969,-0.0018100686141700674,-0.005727094729876367
2022-03-09,0.03212642433591825,0.01957441337840854,0.010303612189627344,0.051693569495088576,0.0354829945863908
2022-03-10,0.015594463246173591,0.006897059260839737,0.01192425937333523,0.016075847042057084,0.03319514846376018
2022-03-11,0.002939614091993712,-0.002138283105466854,0.018576471147107816,0.0028800392152167472,-0.0034617865600045437
2022-03-14,0.032228390616729774,0.03701217938985921,0.01114980707119522,0.008177715588074667,-0.0155452606280438
2022-03-15,-0.012942542806319086,-0.027561879734638226,-0.004823400444829565,-0.02316982749392444,0.004725271084647921
2022-03-16,0.0168169612032727,0.02687426650265251,0.019773877596736735,0.01674128283152496,0.026833654566269908
2022-03-17,0.02178916271527336,-0.018590371978455096,0.009435873993138956,0.032080289777031396,0.02072980189898064
2022-03-21,0.004348400942711808,-0.0008360138694484533,-0.0016346759340402904,-0.005778916137632862,-0.01357721452515357
2022-03-22,0.0051331808105764525,0.018367323457499102,0.021245216462968605,0.02550879603963865,0.028563496954081953
2022-03-23,-0.010022352236555012,-0.007979219353462899,0.00896858609080136,0.003175331802217771,-0.010386477101063035
2022-03-24,-0.025053365230015338,0.007608252923510623,0.011246108503443916,0.015416676325483186,-0.005983875691992639
2022-03-25,-0.008178162696492613,-0.005394350374082802,-0.0059032240768724376,0.00664819605710538,-0.0025424001130838875
2022-03-28,0.0013270003199044597,-0.0014131391077487772,0.014498704116822025,0.01000451380026212,0.001387518864692961
2022-03-29,0.013173503312903883,0.006436385384715748,-0.009576971054065329,0.0002286896110727677,0.002308285830901081
2022-03-30,0.017174965270277752,0.009472315357723448,-0.0214379096496064,0.019035573559821186,0.004486184525353817
2022-03-31,-0.004478687725613632,0.0015220710858888358,0.005801783412545895,-0.014394471758182863,-0.0043707005467858474
2022-04-01,0.023956682086416506,-0.0017319421947122533,0.010517099798227935,0.007976513901217364,0.016916417382896315
2022-04-04,0.09543092451548808,-0.010881033397190827,0.008451995166491923,0.002951492547987755,0.012614248713437571
2022-04-05,-0.029741411529876544,-0.011672020093913162,0.01553721543848041,-0.01423542553450413,0.024979262724692256
2022-04-06,-0.03634351272127716,-0.017480188523148914,0.0005781778182863892,-0.002669146517933468,-0.004156652663624436
2022-04-07,-0.022233075292086093,-0.009808129735878966,-0.011428740232939504,-0.017797314535179246,-0.014685908668039115
2022-04-08,-0.0013856095244446636,0.001985674693600572,0.04252725905403675,0.01649819085922408,0.005656991061736817
2022-04-11,-0.012289249151602481,-0.02683653452247227,-0.0011209694992349167,-0.0020857700098076853,0.0
2022-04-12,-0.0017728670708001251,-0.01373627752431551,-0.010144746868454997,-0.019009367363864042,-0.030889263353722534
2022-04-13,-0.019301265085034287,0.003494762771091471,0.017779029951686252,-0.003677136972868766,-0.016679420261938017
2022-04-18,-0.048604110353426835,-0.07549687818203556,0.0020383586279644423,-0.003061593952538521,0.006359506867610099
2022-04-19,-0.038906759095654185,-0.037322968373334584,-0.03216681949794628,0.03740322608746418,-0.02061214745084329
2022-04-20,0.008974536799998364,0.01631922181207078,-0.007676060333639128,0.028979955253838726,0.03605245930261792
2022-04-21,0.014696142787297,0.01939885766933892,0.0032695805973357605,0.023144093034694075,0.016880871520822748
2022-04-22,-0.013736588820067888,-0.020816916140872152,0.002684545107577819,-0.008410131259247123,-0.020747136643716628
2022-04-25,0.007459429806137754,-0.01547747675140702,-0.022660041845236012,-0.023397560252730237,-0.0317156410847126
2022-04-26,0.00460232622559811,0.012666770885114432,0.014391480652678364,0.0294866516462879,0.022674116014954535
2022-04-27,0.00036444434286055723,-0.017997683667295393,-0.005615225511596941,0.0009723868260515471,-0.010749765847353774
2022-04-28,-0.0008748325899239665,0.01900917352022549,0.013883786704154568,0.014826311441688816,0.013390549321648303
2022-04-29,0.009615614808356474,-0.009555039776236809,-0.005954125704913446,-0.010552303218601462,0.003548290552731219
2022-05-02,0.013700355586307264,-0.017082398878967488,0.013774880129513589,-0.0035186082411981534,-0.010913913911317371
2022-05-04,-0.0345725423435208,-0.0035428963228374003,-0.013004711890193019,-0.03171560064079833,-0.021837810731542014
2022-05-05,-0.0022517518223281645,0.031790528997383244,0.008815826106989772,-0.019777331093397608,0.00658979777642069
2022-05-06,-0.026475301961674188,-0.027047810544297685,0.017401653790592313,-0.007697425582325753,-0.04252898627663448
2022-05-09,0.0017061325979578787,0.01766711528115853,-0.013973053461833695,-0.03983824707117745,-0.011323066263550242
2022-05-10,0.015934666768132273,-0.01110993895975004,-0.012244426435748312,-0.017485233891153446,-0.0306674396915259
2022-05-11,0.005614157858679487,-0.017047359805836954,-0.015910199931328865,-0.010296681742146735,-0.009231932974494038
2022-05-12,-0.022799354187974945,-0.011826531578290984,-0.010815016434706769,-0.020583435601607566,-0.04169192100209127
2022-05-13,-0.009019520039737744,-0.0029204615114413134,0.022288205973260606,0.011272365207431875,0.08245718636152471
2022-05-16,0.010591601686363462,-0.01022232287016173,-0.01755463329437663,0.0002473197827953185,0.0025937294761759723
2022-05-17,0.006796238118459973,0.019518044486066716,0.04086919344378516,0.04114478862984098,0.04533633209324086
2022-05-18,-7.605549699676375e-05,-0.006110303203060489,0.007902145801926748,0.0036310078371707914,-0.02144736536247068
2022-05-19,-0.020647159310589143,-0.05590020715951357,0.03263275999017369,-0.023316215546196412,-0.04055607311597506
2022-05-20,0.02599841617150076,0.01942956663175786,0.015657661272013505,0.05667328830648488,0.04739772943191417
2022-05-23,-0.01291477020219387,0.009064320158488374,-0.019838338280158338,-0.006709592291056339,0.008219674604111353
2022-05-24,0.011399597379010806,-0.018835981919274315,-0.013386121550380794,0.003427294331972659,0.010151201764848584
2022-05-25,0.007440257011109291,-0.02142868841411456,0.006806962513182731,-0.001472708987683582,-0.02076618988978068
2022-05-26,0.028122649910178994,0.009525875691486855,0.0018418881345195286,-0.009578699030860302,0.00871496854867756
2022-05-27,0.018378597243589936,0.025926144020585108,0.009330128628901195,-0.004649330693934347,0.02105337351548276
2022-05-30,0.006801261469304539,0.04381357541376413,-0.0005573939096638467,0.034240821127675694,0.02935994591084996
2022-05-31,-0.00903076193035168,-0.004777242682554291,0.0059292818190923415,-0.012138138925983128,0.002596072418631017
2022-06-01,0.004238854057733323,-0.01680030483387721,0.0044239524213879845,0.0003227388921467133,0.002364479858892298
2022-06-02,-0.007014444529672288,0.019722279775388776,0.006051120103332489,0.03389789803139602,-0.012333976520820862
2022-06-03,-0.003471482083909422,0.009043927446131333,-0.0029295235532902477,0.020059465685618758,-0.01664693750599257
2022-06-06,-0.0013413655229352003,0.005472387305031752,0.007671375959431675,-0.00430849321341153,0.001041319525917424
2022-06-07,-0.011564975336564897,-0.015378772500808864,-0.003280403819143606,0.0018770987323099345,0.008062795373915395
2022-06-08,0.0035164973964570733,-0.0044567241474583455,-0.02214934851054373,-0.0177198840603009,-0.00045907035681912444
2022-06-09,0.007504370486283805,0.009950414331488092,0.01095144505340587,0.027053175108866324,-0.01654843445697503
2022-06-10,-0.01949637112896573,-0.025537774738305288,-0.002587859858912826,-0.030657348039402673,-0.00105060734455362
2022-06-13,-0.018299888689975712,-0.03605681137028556,-0.0205691500740883,-0.01909990958767978,-0.05116430924209804
2022-06-14,-0.011066518065467405,0.011204178597638758,0.0030182888394555685,-0.01315454548494904,-0.003818395662278189
2022-06-15,-0.003474104351415218,-0.012820057381401732,-0.007752644049214239,-0.012173832811502246,0.021850084181505483
2022-06-16,-0.020203377558581738,-0.017734850987840275,-0.010303639554601689,-0.01407998896728601,-0.05242505224368083
2022-06-17,0.006573281306465114,-0.0071106959202079266,0.009923848102822062,0.01165060502524945,-0.010231614832105466
2022-06-20,0.024810793624922542,0.019169076981478003,0.0030338108495143816,-0.018293752418938516,-0.01619943365322227
2022-06-21,0.010832401282834532,0.024966005391379775,0.021723683485899536,0.016013035657273942,0.038194997328438576
2022-06-22,-0.00472480429554475,-0.008762920558771885,-0.017190259680065757,-0.030848970228250238,-0.011382257448279831
2022-06-23,0.003676807505107257,0.010520126881187664,0.0007535765483535926,-0.016356829658057504,0.03524033891464855
2022-06-24,0.013871881850937145,-0.007844954849563074,0.001317428791875229,0.014139354531371906,0.005143870635963664
2022-06-27,0.0018079703765918054,0.02297997697830728,0.015304456027467337,-0.002964411391924076,0.012624601176699921
2022-06-28,-0.007660587282520293,0.0037566375300080337,0.00701379533830217,0.013963382120982944,0.006253069133627049
2022-06-29,-0.0014500283121674055,-0.011483296379104356,0.008060095440777812,0.02053769503807639,-0.0003596497645007497
2022-06-30,0.003009212642626575,-0.0009231670452468409,-0.002008975337445251,0.005989668908298455,-0.012428690870839932
2022-07-01,0.004256380642513876,0.011899801892114184,0.03890426224782502,-0.07474985532318562,0.002183349909275603
2022-07-04,0.001402443607190278,0.005796200292669712,0.026205332405294688,0.0020735990060625283,-0.010351548858476944
2022-07-05,-0.0022522525609150455,-0.008131142682043367,-0.017277550879980827,0.008066924029001474,0.008653926667189941
2022-07-06,0.013694045324365701,0.010581204420994085,0.008330392551929359,-0.008833780883578793,0.01050291874484765
2022-07-07,0.017745011637423033,0.004714989078767354,0.009118466164443286,-0.00989593780904931,0.034233701191992906
2022-07-08,0.0009308635758574184,0.010454368014161483,0.0037608624688016913,0.0013807848914632935,0.024531202540658596
2022-07-11,0.0064568658380680585,-0.027649397807664473,0.006631992187620915,0.013498972263583042,-0.01024370715469078
2022-07-12,-0.010257514555719839,-0.023732449271715816,-0.00782713114830784,-0.0014245016653851733,-0.014984029453620581
2022-07-13,-0.02469544064107075,0.004058144283069306,0.004601514424062369,-0.01788281416352486,-0.008045244838912337
2022-07-14,-0.00502047344160865,-0.010858723169647875,-0.010942043830403618,0.0082099918657856,0.0022218735978581225
2022-07-15,0.008108940207886862,0.0010493687418655809,0.00924014918983411,0.0019379344913198016,0.027989148087222245
2022-07-18,-0.01070276913257961,0.04078975194245898,0.005943939703169902,0.008478547904894133,0.024016286623788886
2022-07-19,0.0003708225107644588,-0.0038668581916629814,-0.0023733379164663044,0.006111945891779426,-0.0041113653757097555
2022-07-20,0.012532033952366368,0.020771329239090485,0.012145912559811336,0.026680985260763936,0.009750841503588183
2022-07-21,-0.003155105917454361,0.011548041321263263,0.004516959166633614,-0.00669434391506025,0.0030826787322880615
2022-07-22,0.023064660842912314,-0.017505235527608125,0.003332706252719157,0.006734614932552921,0.00010983894969758799
2022-07-25,0.0029399945023150516,-0.001794073081279632,0.0018282681953810526,-0.03359735108033941,-0.011830503899320447
2022-07-26,-0.0020426369170429824,-0.03550597357777782,0.004473613433627575,0.0004544412188031238,-0.01886216598391564
2022-07-27,0.007612141618188922,0.013620180159793396,0.00560524715193821,-0.0009504207927858707,0.006552249040789978
2022-07-28,0.008825926544719804,0.03102183923522261,-0.0023044432859115477,0.015544940693280123,-0.004061798100003038
2022-07-29,0.012171062224098377,0.021063068714205338,-0.0013189778218129456,0.021081663158933815,0.016483057897993855
2022-08-01,0.008297787077261597,0.0008707980898654168,0.014577372143073484,0.02572779790538168,0.0637596494705793
2022-08-02,-0.011055646789248108,-0.0048149642074928195,0.007935726076304874,0.0037988249501183223,-0.006175008186678681
2022-08-03,0.0023395204390349172,0.014471311970210489,-0.0058242942833502415,0.008360715623827232,-0.017902092713319395
